costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,countrycode,naics,sic,year,intan,ppegt,ppent,cogs,dvt,oibdp,sale,xad,xlr,xrd,xsga,csho,emp,mkvalt,naicsh,prcc_f,sich,isin,loc,xopr,cshoi,duplicate,valuePPP_exp,valuePPP_gdp,country_name,unitofmeasure,country,pop,avh,hc,rgdpna,rnna,gdppc,lngdppc,rel_gdppc,v_gdp,_merge,ind2d,nrind2,ind3d,nrind3,ind4d,nrind4,sale_cogs_ratio,theta_c,n,theta_CDs,theta_WI1_ct,theta_WI2_ct,theta_WI2_xt,theta_WI1_kt,theta_WI2_kt,theta_Wtime,theta_CM1_ct,theta_CM2_ct,theta_CM2_xt,theta_CM1_kt,theta_CM2_kt,theta_pass,countryind
I,CAD,STD,INDL,C,3940.0,31dec1971,DICKENSON MINES LTD  -CL A,CAN,212221.0,1040.0,1971,0.0,7.294,1.698,1.668,0.0,0.518,3.171,,,,0.985,3.556,,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.9010792,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
I,CAD,STD,INDL,C,10654.0,31jul1971,MADISON OIL CO,USA,2111.0,1311.0,1971,0.004,4.681,4.155,0.265,0.0,-0.046,0.52,,,,0.301,3.425,,,,,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.9622642,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,CAD,STD,INDL,C,8626.0,31dec1971,PLACER DOME INC,CAN,212221.0,1040.0,1971,0.0,115.167,85.269,11.47,5.47,8.357,27.861,,,,8.034,5.98,2.581,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,2.4290323,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
I,USD,STD,INDL,C,1544.0,31dec1971,AMERAC ENERGY CORP,USA,211111.0,1311.0,1971,0.0,6.11,5.309,0.58,0.0,-0.271,1.056,,,,0.747,4.276,0.04,,,,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.8206897,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,8974.0,30sep1971,R & B FALCON CORP,USA,213111.0,1381.0,1971,0.014,150.407,106.326,49.552,1.474,15.894,68.454,,,0.05,3.008,5.127,1.259,,,27.49996753,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,213.0,25.0,2131.0,112.0,1.3814578,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,CAD,STD,INDL,C,11782.0,31oct1971,RAYROCK RESOURCES INC,CAN,212221.0,1040.0,1971,0.0,1.418,0.78,1.327,0.0,0.114,1.945,,,,0.504,4.46,,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.4657122,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
I,USD,STD,INDL,C,4434.0,31dec1971,EQUITY OIL CO,USA,211111.0,1311.0,1971,0.024,7.818,4.045,0.742,0.59,0.648,1.873,,,0.0,0.483,1.475,0.022,,,10.74999524,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.5242589,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,CAD,STD,INDL,C,10887.0,30sep1971,UNITED CANSO OIL & GAS-OLD,CAN,211111.0,1311.0,1971,0.0,15.802,6.606,0.713,0.0,1.09,2.831,,,,1.028,5.699,0.031,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,3.970547,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
I,USD,STD,INDL,C,8770.0,29feb1972,PRODUCTION OPERATORS CORP,USA,213112.0,1389.0,1971,0.0,37.124,31.213,43.753,0.53,10.756,58.77,2.849,11.269,0.0,4.261,5.391,1.5,,,17.125,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,213.0,25.0,2131.0,112.0,1.3432221,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,5686.0,31dec1971,HOMESTAKE MINING,USA,212221.0,1040.0,1971,0.0,79.56,36.137,38.191,2.228,3.172,46.184,,,,4.821,5.569,2.042,,,17.87499619,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.2092901,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
A,USD,STD,INDL,C,11440.0,31dec1971,WESTMORELAND COAL CO,USA,212111.0,1220.0,1971,0.0,108.354,53.452,127.448,2.728,11.241,144.786,,,,6.097,3.41,3.887,,,28.625,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2121.0,109.0,1.1360399,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,CAD,STD,INDL,C,8587.0,31dec1971,PINE POINT MINES LTD,CAN,212.0,1000.0,1971,0.0,69.292,44.094,15.663,11.291,20.401,36.064,,,,,4.516,,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,212.0,24.0,212.0,23.0,2.3024964,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
I,USD,STD,INDL,C,7920.0,31dec1971,NORD RESOURCES CORP,USA,212234.0,1000.0,1971,0.0,0.172,0.086,0.094,0.0,-0.103,0.203,,,,0.212,1.348,0.09,,,12.6249916,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,2.1595745,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,CAD,STD,INDL,C,2697.0,31dec1971,NEXEN INC,CAN,211111.0,1311.0,1971,0.0,78.11,54.67,15.133,0.0,9.36,26.454,0.737,,,1.961,6.752,0.376,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.7481002,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
I,USD,STD,INDL,C,1860.0,30sep1971,ATWOOD OCEANICS,USA,213111.0,1381.0,1971,0.0,18.556,16.639,3.691,0.0,4.624,8.965,,,,0.65,0.915,0.28,,,,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,213.0,25.0,2131.0,112.0,2.4288812,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,8095.0,31dec1971,OGLEBAY NORTON CO,USA,212312.0,1400.0,1971,0.0,82.343,46.016,46.933,2.387,9.858,63.131,0.042,,0.436,6.34,0.934,2.025,,,33.99999619,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2123.0,111.0,1.3451303,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,CAD,STD,INDL,C,6930.0,31dec1971,NORTH AMERICAN PALLADIUM,CAN,212299.0,1090.0,1971,0.0,12.75,9.553,6.033,0.0,4.842,11.153,,,,0.278,4.706,0.207,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.8486657,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
I,USD,STD,INDL,C,9108.0,30sep1971,REXCO INDUSTRIES,USA,2123.0,1400.0,1971,0.318,29.424,17.123,33.209,0.302,3.295,38.504,,,,2.0,0.987,2.5,,,12.875,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2123.0,111.0,1.1594447,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,2633.0,30apr1972,CALMAT CO,USA,212321.0,1400.0,1971,0.0,120.448,71.931,48.554,4.224,16.905,72.383,,,0.166,6.924,4.224,,,,32.49999237,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2123.0,111.0,1.4907732,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,1364.0,30apr1972,AMAREX INC,USA,211111.0,1311.0,1971,0.0,15.186,14.01,1.838,0.0,1.326,3.805,,,,0.641,1.708,0.046,,,13.0,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.0701849,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,4073.0,31oct1971,DRESSER INDUSTRIES INC,USA,213112.0,1382.0,1971,23.868,458.035,220.423,522.315,24.629,94.732,805.234,,,27.8,188.187,9.989,30.6,,,28.5,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,213.0,25.0,2131.0,112.0,1.5416635,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,10174.0,31dec1971,SUNSHINE MINING & REFINING,USA,212222.0,1044.0,1971,7.611,20.951,12.827,29.198,1.442,2.618,38.388,0.552,,,6.572,5.506,,,,8.24999758,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.3147476,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,12822.0,30apr1972,FEDERAL RESOURCES CORP,USA,21222.0,1040.0,1971,0.0,15.064,13.811,4.661,0.0,-0.778,4.808,,,,0.925,8.409,,,,2.625,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.0315382,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,7017.0,31dec1971,MARATHON OIL CORP,USA,2111.0,1311.0,1971,0.0,1758.142,951.733,572.029,47.916,367.02,1182.533,,98.085,8.0,243.484,29.987,7.823,,,33.75,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.0672605,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,11558.0,31dec1971,WISER OIL CO,USA,211111.0,1311.0,1971,0.0,41.584,15.424,2.922,1.141,4.548,8.046,,,,0.576,0.76,0.235,,,,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.7535934,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,4970.0,31may1972,GALAXY OIL CO,USA,211111.0,1311.0,1971,0.0,1.198,0.725,0.564,0.0,-0.115,0.748,,,,0.299,3.994,0.008,,,2.75,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.3262411,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,CAD,STD,INDL,C,7984.0,31dec1971,NORTHGATE MINERALS CORP,CAN,212221.0,1040.0,1971,0.0,24.183,13.417,19.356,1.51,1.866,23.58,,,1.081,2.358,5.982,0.637,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.2182269,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
A,USD,STD,INDL,C,2052.0,30sep1971,BARNWELL INDUSTRIES,USA,2111.0,1311.0,1971,0.0,7.202,5.68,1.824,0.0,1.155,3.485,,,,0.506,1.546,,,,10.125,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.9106359,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
A,USD,STD,INDL,C,4430.0,31dec1971,EQT CORP,USA,2111.0,1311.0,1971,,304.791,173.08,65.899,6.122,23.409,89.308,,26.031,,,2.559,2.343,,,34.249982,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.3552254,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,5052.0,31dec1971,GENERAL EXPLORATION,USA,212111.0,1221.0,1971,0.0,6.853,4.786,0.27,0.0,-0.273,0.777,,,,0.78,1.795,,,,,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2121.0,109.0,2.8777778,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,CAD,STD,INDL,C,6538.0,30sep1971,LA LUZ MINES LTD,CAN,212.0,1000.0,1971,0.0,9.883,1.769,3.945,0.0,-0.002,4.835,,,,0.892,1.581,,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,212.0,24.0,212.0,23.0,1.225602,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
I,USD,STD,INDL,C,2437.0,31mar1972,BROWN (TOM) INC,USA,211111.0,1311.0,1971,0.036,13.055,8.096,7.097,0.0,3.785,11.058,0.001,,,0.176,2.644,0.217,,,,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.5581231,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,5386.0,31dec1971,GULF USA CORP,USA,212111.0,1221.0,1971,14.854,109.146,42.003,99.982,1.055,6.834,115.186,0.051,,2.99,8.37,4.045,2.7,,,5.75,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2121.0,109.0,1.1520674,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,4844.0,31dec1971,FOREST OIL CORP -OLD,USA,211111.0,1311.0,1971,0.0,315.351,211.746,5.601,0.0,17.604,25.589,,,,2.384,4.855,0.345,,,17.49994066,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,4.5686483,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,10501.0,31dec1971,PHOENIX RESOURCE COS,USA,211111.0,1311.0,1971,2.806,42.596,34.908,7.092,0.0,4.09,13.104,,,,1.922,4.73,0.386,,,5.24999812,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.8477157,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,2067.0,31dec1971,BARUCH-FOSTER CORP,USA,211111.0,1311.0,1971,0.0,5.764,1.764,0.455,0.0,0.09,0.811,,,,0.266,2.038,,,,1.8749965,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.7824175,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,7743.0,31dec1971,EMPIRE GOLD INC,USA,212221.0,1040.0,1971,5.651,57.901,35.318,175.91,0.352,17.856,222.152,,,,28.386,6.966,5.9,,,32.0,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.2628731,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,9998.0,31dec1971,STANDARD METALS CORP,USA,212.0,1000.0,1971,0.0,7.734,3.488,2.065,0.0,0.774,3.302,0.0,,,0.463,1.96,,,,0.24999998,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,212.0,23.0,1.5990314,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,CAD,STD,INDL,C,2661.0,31dec1971,CAMPBELL RED LAKE MINES,CAN,21222.0,1040.0,1971,0.0,7.686,1.262,3.926,1.8,3.614,8.245,,1.972,,0.705,4.0,0.284,,,,,,,,,0.0,1.0144351,0.93711299,Canada,National currency per US dollar,Canada,21.895691,1938.79,2.8576019,578386.44,1942730.3,23238.156,10.053551,1.3278087,101665.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,2.1001019,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,21.0
I,USD,STD,INDL,C,6322.0,31dec1971,KAISER STEEL CORP,USA,2121.0,1220.0,1971,0.0,952.087,462.338,380.703,1.401,50.706,469.895,0.149,179.499,,38.486,6.835,14.42,,,19.25,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,212.0,24.0,2121.0,109.0,1.2342824,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,5757.0,31dec1971,HOWELL CORP,USA,211111.0,1311.0,1971,0.813,5.665,3.591,7.952,0.0,0.445,10.021,,,,1.624,1.094,0.324,,,4.24999774,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.2601861,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,8075.0,31dec1971,OCEAN DRILLING & EXPLORATION,USA,211111.0,1311.0,1971,0.0,172.996,115.98,21.957,1.554,31.351,58.152,0.016,12.497,,4.844,10.509,1.137,,,37.5,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.6484492,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
I,USD,STD,INDL,C,8387.0,30apr1972,GOODRICH PETROLEUM CORP,USA,211130.0,1311.0,1971,0.0,22.179,18.473,7.282,0.0,3.081,11.226,,,,0.863,3.447,0.075,,,8.74998753,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.5416094,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
A,USD,STD,INDL,C,8549.0,31dec1971,CONOCOPHILLIPS,USA,2111.0,1311.0,1971,0.0,3779.494,1838.037,1675.013,96.785,399.908,2363.199,,352.8,25.692,288.278,74.741,33.28,,,30.62499619,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,210.426432,1914.99,3.0898852,6050023.0,21907770.0,28759.436,10.266721,1.6432899,1164850.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.4108541,0.75834715,1.0,3.0,0.8202005,0.70848572,0.13115174,0.21583378,0.19596428,3,0.8158198,0.70342374,0.13461116,0.21405856,0.19337377,3,144.0
