MSN,YYYYMM,Value,Column_Order,Description,Unit
NGRCOUS,200506,7.09,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200507,7.605,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200508,7.897,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200509,8.33,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200510,8.253,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200511,7.915,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200512,7.419,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200513,6.503,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200601,7.524,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200602,7.036,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200603,6.592,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200604,6.586,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200605,7.116,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200606,7.427,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200607,7.725,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200608,7.935,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200609,7.743,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200610,6.199,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200611,6.179,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200612,6.209,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200613,6.811,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200701,6.012,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200702,5.961,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200703,6.238,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200704,6.44,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200705,7.064,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200706,7.814,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200707,8.022,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200708,8.037,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200709,7.689,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200710,6.973,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200711,6.204,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200712,5.875,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200713,6.308,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200801,5.799,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200802,5.943,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200803,6.149,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200804,6.745,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200805,7.538,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200806,8.642,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200807,9.442,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200808,9.206,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200809,8.415,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200810,7.134,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200811,6.496,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200812,6.108,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200813,6.451,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200901,5.915,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200902,5.778,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200903,5.632,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200904,5.477,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200905,6.013,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200906,6.611,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200907,7.091,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200908,7.232,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200909,6.853,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200910,5.449,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200911,5.307,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200912,4.825,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,200913,5.659,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201001,4.873,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201002,4.932,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201003,5.05,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201004,5.491,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201005,6.013,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201006,6.818,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201007,7.435,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201008,7.627,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201009,7.155,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201010,6.113,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201011,4.977,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201012,4.553,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201013,5.223,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201101,4.495,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201102,4.582,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201103,4.667,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201104,5.011,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201105,5.532,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201106,6.512,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201107,7.144,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201108,7.358,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201109,6.889,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201110,5.675,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201111,4.765,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201112,4.356,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201113,4.904,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201201,4.244,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201202,4.16,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201203,4.538,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201204,4.755,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201205,5.487,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201206,6.179,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201207,6.604,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201208,6.867,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201209,6.361,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201210,5.049,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201211,4.339,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201212,4.268,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201213,4.639,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201301,3.973,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201302,3.976,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201303,4.017,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201304,4.485,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201305,5.413,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201306,6.432,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201307,6.978,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201308,7.025,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201309,6.701,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201310,5.301,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201311,4.308,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201312,3.922,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201313,4.43,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201401,3.959,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201402,4.161,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201403,4.528,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201404,4.961,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201405,5.717,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201406,6.768,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201407,7.232,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201408,7.32,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201409,6.835,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201410,5.522,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201411,4.315,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201412,4.263,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201413,4.634,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201501,4.065,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201502,3.868,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201503,3.93,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201504,4.408,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201505,5.353,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201506,6.315,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201507,6.822,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201508,7.083,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201509,6.892,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201510,5.298,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201511,4.222,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201512,3.919,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201513,4.379,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201601,3.495,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201602,3.526,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201603,3.859,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201604,4.033,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201605,4.837,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201606,5.987,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201607,6.882,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201608,7.307,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201609,6.95,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201610,5.684,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201611,4.462,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201612,3.753,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201613,4.187,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201701,3.838,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201702,4.109,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201703,4.044,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201704,4.638,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201705,5.414,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201706,6.556,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201707,7.296,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201708,7.421,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201709,6.855,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201710,5.428,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201711,4.111,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201712,3.768,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201713,4.451,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201801,3.591,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201802,3.868,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201803,3.911,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201804,4.011,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201805,5.374,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201806,6.536,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201807,7.079,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201808,7.361,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201809,6.825,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201810,4.836,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201811,3.734,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201812,3.825,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201813,4.181,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201901,3.754,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201902,3.746,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201903,3.733,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201904,4.281,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201905,5.029,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201906,6.137,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201907,6.992,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201908,7.242,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201909,6.936,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201910,4.904,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201911,3.662,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201912,3.65,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,201913,4.146,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,202001,3.69,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,202002,3.58,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,202003,3.82,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,202004,Not Available,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCOUS,202005,Not Available,6,Cost of Residential Natural Gas,Dollars per Thousand Cubic Feet
NGRCAUS,196013,Not Available,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,196113,Not Available,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,196213,Not Available,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,196313,Not Available,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,196413,Not Available,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,196513,Not Available,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,196613,Not Available,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,196713,3.017,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,196813,2.899,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,196913,2.775,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197013,2.725,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197113,2.754,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197213,2.819,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197313,2.848,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197413,2.833,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197513,3.116,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197613,3.415,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197713,3.806,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197813,3.865,7,Cost of Residential Natural Gas,Dollars per Million Btu
NGRCAUS,197913,4.032,7,Cost of Residential Natural Gas,Dollars per Million Btu
