table,expendcode,line,serieslabel,metricname,calculationtype,parent,lowest,level,category0,category1,category2,category3,category4,category5,category6,category7,seriescode,year,Expend,Price
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2009,312084,79.035
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2010,322134,81.888
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2011,337571,84.626
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2012,349897,87.258
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2013,360783,87.675
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2014,387950,90.18
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2015,413045,93.514
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2016,423049,97.081
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2017,435097,100
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2018,453754,101.256
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2019,482927,101.134
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2020,516995,101.816
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2021,525995,100.198
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2022,567736,102.821
U20405,DPNPRC,122,Pharmaceutical products,Current Dollars,Level,DPHMRC,0,5,DPCERC,DGDSRC,DNDGRC,DONGRC,DPHMRC,DPNPRC,,,DPNPRG,2023,624294,106.494
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1959,2581,17.603
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1960,2560,17.477
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1961,2597,18.328
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1962,2709,18.494
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1963,2830,18.021
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1964,2965,17.932
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1965,3093,20.3
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1966,3535,23.281
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1967,3689,21.426
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1968,3533,21.459
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1969,4149,23.359
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1970,4738,24.804
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1971,4345,22.48
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1972,4769,26.054
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1973,5589,34.311
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1974,5601,34.382
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1975,6331,41.796
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1976,6597,42.643
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1977,7152,40.5
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1978,8603,45.493
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1979,9841,45.622
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1980,10471,43.864
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1981,11571,47.685
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1982,13022,53.4
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1983,14105,52.455
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1984,13612,51.504
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1985,14238,51.192
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1986,14623,54.86
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1987,14513,59.059
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1988,15173,56.893
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1989,15971,56.856
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1990,16802,64.54
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1991,17040,66.488
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1992,16920,62.897
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1993,16952,64.418
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1994,17346,65.004
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1995,17449,64.948
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1996,17738,71.086
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1997,17814,74.77
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1998,17749,70.644
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,1999,18219,69.117
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2000,18453,74.124
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2001,18684,76.929
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2002,18463,76.642
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2003,19492,78.114
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2004,21273,82.528
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2005,22680,84.188
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2006,23238,83.993
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2007,24469,85.701
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2008,25867,87.642
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2009,26340,85.885
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2010,26637,89.911
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2011,28406,97.583
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2012,29493,97.855
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2013,30580,98.798
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2014,32631,107.755
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2015,33123,103.6
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2016,33097,99.431
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2017,34268,100
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2018,34835,99.58
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2019,35801,100.76
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2020,40866,107.028
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2021,42477,116.114
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2022,45943,126.385
U20405,DPORRC,81,Pork,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPORRC,DPORRG,2023,47218,124.952
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1959,1695,26.028
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1960,1846,26.451
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1961,1869,23.812
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1962,1949,25.236
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1963,2042,24.881
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1964,2250,24.338
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1965,2386,25.071
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1966,2738,26.407
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1967,2650,24.752
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1968,2730,25.529
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1969,2865,26.962
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1970,3734,26.81
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1971,3330,26.968
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1972,3594,27.349
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1973,4757,37.573
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1974,4588,36.327
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1975,5045,40.143
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1976,5420,38.487
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1977,5870,38.793
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1978,6809,42.608
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1979,7858,44.263
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1980,8793,46.178
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1981,9750,47.738
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1982,10129,46.548
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1983,10144,46.716
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1984,11344,51.257
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1985,11153,50.378
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1986,12165,53.604
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1987,12260,52.496
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1988,14142,55.734
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1989,16330,60.846
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1990,18754,60.332
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1991,20677,59.638
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1992,22239,58.941
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1993,23288,60.869
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1994,24901,62.226
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1995,26173,62.742
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1996,27795,66.416
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1997,29157,67.982
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1998,29480,67.976
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,1999,30724,68.24
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2000,31613,69.059
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2001,32536,71.232
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2002,32701,72.207
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2003,34153,73.094
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2004,36870,78.533
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2005,38881,80.085
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2006,39403,78.68
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2007,41033,82.703
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2008,43088,86.855
U20405,DPOURC,83,Poultry,Current Dollars,Level,DMAPRC,1,7,DPCERC,DGDSRC,DNDGRC,DFXARC,DTFDRC,DFOFRC,DMAPRC,DPOURC,DPOURG,2009,43585,88.286
