countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
USA,1976,93152600,1808.450151931757,TCB,11.509613,Barro-Lee,.6215899,"Adjustment 2, part mixed income",Observed data,.57679868,.64885777,.6215899,.63519633,.6010803,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1977,96343184,1808.508345687516,TCB,11.616295,Barro-Lee,.62159616,"Adjustment 2, part mixed income",Observed data,.57713574,.64866197,.62159616,.63519633,.59910452,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1978,100295128,1814.819359773903,TCB,11.722976,Barro-Lee,.62229502,"Adjustment 2, part mixed income",Observed data,.57703668,.64976484,.62229502,.63519633,.59965044,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1979,102928448,1817.119383200025,TCB,11.829658,Barro-Lee,.62261963,"Adjustment 2, part mixed income",Observed data,.57884425,.64915258,.62261963,.63519633,.60281169,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1980,103199704,1801.332811566129,TCB,11.936339,Barro-Lee,.62434888,"Adjustment 2, part mixed income",Observed data,.58567816,.64761579,.62434888,.63519633,.60545248,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1981,104352456,1788.807142914628,TCB,11.976219,Barro-Lee,.61421603,"Adjustment 2, part mixed income",Observed data,.57859606,.63658857,.61421603,.63519633,.59999776,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1982,103546024,1771.043455654611,TCB,12.0161,Barro-Lee,.61674333,"Adjustment 2, part mixed income",Observed data,.58416492,.63698822,.61674333,.63519633,.60360956,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1983,104918424,1779.080779934776,TCB,12.05598,Barro-Lee,.60385227,"Adjustment 2, part mixed income",Observed data,.57189482,.62481749,.60385227,.63519633,.58659136,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1984,109261224,1794.722074220976,TCB,12.09586,Barro-Lee,.60195178,"Adjustment 2, part mixed income",Observed data,.56681043,.62518948,.60195178,.63519633,.58426154,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1985,111534576,1800.700499328269,TCB,12.13574,Barro-Lee,.60230154,"Adjustment 2, part mixed income",Observed data,.56777531,.62509912,.60230154,.63519633,.58418334,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1986,114081584,1780.511736226013,TCB,12.17343,Barro-Lee,.607737,"Adjustment 2, part mixed income",Observed data,.57264847,.6303848,.607737,.63519633,.58775091,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,1987,117053080,1787.97775937635,TCB,12.211121,Barro-Lee,.61597258,"Adjustment 2, part mixed income",Observed data,.57849526,.63933772,.61597258,.63519633,.59367692,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1988,119632184,1797.743298817076,TCB,12.248811,Barro-Lee,.62066638,"Adjustment 2, part mixed income",Observed data,.58086801,.64499003,.62066638,.63819319,.59487271,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1989,122017056,1809.922241249255,TCB,12.286501,Barro-Lee,.61185867,"Adjustment 2, part mixed income",Observed data,.57373208,.6360448,.61185867,.62963289,.5888266,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1990,123245944,1795.551526479155,TCB,12.324191,Barro-Lee,.6151979,"Adjustment 2, part mixed income",Observed data,.57765299,.63868201,.6151979,.63339853,.59283823,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1991,121775032,1787.253154188721,TCB,12.397668,Barro-Lee,.61509883,"Adjustment 2, part mixed income",Observed data,.57859874,.63793898,.61509883,.63596106,.59252644,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1992,122016752,1775.088074536711,TCB,12.471145,Barro-Lee,.62004846,"Adjustment 2, part mixed income",Observed data,.58079588,.6441015,.62004846,.6361177,.59515911,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1993,123352232,1790.074096256338,TCB,12.544621,Barro-Lee,.6141963,"Adjustment 2, part mixed income",Observed data,.57465857,.63903171,.6141963,.63022995,.58793473,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1994,125929800,1807.96582026227,TCB,12.618097,Barro-Lee,.60795438,"Adjustment 2, part mixed income",Observed data,.56859189,.63333768,.60795438,.62344891,.58225888,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1995,127700736,1817.575684727912,TCB,12.691574,Barro-Lee,.60737741,"Adjustment 2, part mixed income",Observed data,.56788129,.63290864,.60737741,.62075204,.57989198,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1996,129583480,1823.622340704842,TCB,12.738456,Barro-Lee,.60711616,"Adjustment 2, part mixed income",Observed data,.56493038,.63441586,.60711616,.61686659,.57845986,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1997,132568592,1828.681756505873,TCB,12.785337,Barro-Lee,.60960984,"Adjustment 2, part mixed income",Observed data,.56679982,.63702512,.60960984,.61774188,.57946068,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1998,134680432,1839.514411962805,TCB,12.832219,Barro-Lee,.62301326,"Adjustment 2, part mixed income",Observed data,.57762551,.65047753,.62301326,.6274749,.58863783,Observed data,Observed data,Observed data,Observed data,Observed data
USA,1999,136910688,1841.641226494525,TCB,12.879101,Barro-Lee,.62598866,"Adjustment 2, part mixed income",Observed data,.57930559,.65388048,.62598866,.6273402,.58892065,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2000,138769904,1844.918661937668,TCB,12.925982,Barro-Lee,.63707316,"Adjustment 2, part mixed income",Observed data,.58877546,.66458726,.63707316,.63603294,.59836364,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2001,138765856,1823.822882950561,TCB,12.966014,Barro-Lee,.64033657,"Adjustment 2, part mixed income",Observed data,.58854181,.66942859,.64033657,.635364,.59797299,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2002,138261504,1806.90365474872,TCB,13.006045,Barro-Lee,.62961668,"Adjustment 2, part mixed income",Observed data,.57808667,.65993011,.62961668,.62320924,.58682829,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2003,138792352,1791.09327068284,TCB,13.046076,Barro-Lee,.62144572,"Adjustment 2, part mixed income",Observed data,.57138985,.65193725,.62144572,.61816418,.58133906,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2004,140358800,1789.96788563141,TCB,13.086107,Barro-Lee,.61711514,"Adjustment 2, part mixed income",Observed data,.56708539,.64815575,.61711514,.61355639,.57878536,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2005,142558992,1787.310982874488,TCB,13.126139,Barro-Lee,.60563534,"Adjustment 2, part mixed income",Observed data,.55886453,.63609058,.60563534,.60398096,.56870621,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2006,145127472,1787.577667462288,TCB,13.185637,Barro-Lee,.60551089,"Adjustment 2, part mixed income",Observed data,.55815613,.63636237,.60551089,.60277575,.56721181,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2007,146389328,1786.084188077069,TCB,13.245133,Barro-Lee,.60400373,"Adjustment 2, part mixed income",Observed data,.56128794,.63200903,.60400373,.60496837,.57125908,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2008,146174560,1767.012724743352,TCB,13.304631,Barro-Lee,.6040886,"Adjustment 2, part mixed income",Observed data,.56354469,.63066053,.6040886,.60607708,.57354963,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2009,141114224,1729.955347220344,TCB,13.364128,Barro-Lee,.5911361,"Adjustment 2, part mixed income",Observed data,.55172664,.61839402,.5911361,.5938549,.56072408,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2010,140585440,1736.095003532355,TCB,13.423626,Barro-Lee,.58799958,"Adjustment 2, part mixed income",Observed data,.54334849,.61928582,.58799958,.58452827,.55310708,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2011,142009904,1745.04925322364,TCB,13.444498,Barro-Lee,.59265625,"Adjustment 2, part mixed income",Observed data,.54448158,.62576765,.59265625,.58440453,.55612069,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2012,144446000,1745.437967736857,TCB,13.46537,Barro-Lee,.59509224,"Adjustment 2, part mixed income",Observed data,.54420972,.62971324,.59509224,.58370548,.55529803,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2013,145850464,1750.078663365745,TCB,13.486242,Barro-Lee,.59305698,"Adjustment 2, part mixed income",Observed data,.54203832,.62806493,.59305698,.58037835,.55488312,Observed data,Observed data,Observed data,Observed data,Observed data
USA,2014,148134016,1754.422389190406,TCB,13.507114,Barro-Lee,.59441549,"Adjustment 2, part mixed income",Observed data,.5438695,.62890428,.59441549,.58037835,.55532932,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,2015,150278896,1765.182574901144,TCB,13.527987,Barro-Lee,.59613293,"Adjustment 2, part mixed income",Observed data,.54826313,.62856364,.59613293,.58037835,.55820864,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,2016,152632560,1760.796012008305,TCB,13.548859,Barro-Lee,.59447438,"Adjustment 2, part mixed income",Observed data,.54808611,.62611854,.59447438,.58037835,.5569008,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
USA,2017,154436448,1757.225522288138,TCB,13.569731,Barro-Lee,.59691811,"Adjustment 2, part mixed income",Observed data,.54966021,.62883008,.59691811,.58037835,.55834371,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
UZB,1950,,,,,,,,,,,,,,,,,,
UZB,1951,,,,,,,,,,,,,,,,,,
UZB,1952,,,,,,,,,,,,,,,,,,
UZB,1953,,,,,,,,,,,,,,,,,,
UZB,1954,,,,,,,,,,,,,,,,,,
UZB,1955,,,,,,,,,,,,,,,,,,
UZB,1956,,,,,,,,,,,,,,,,,,
UZB,1957,,,,,,,,,,,,,,,,,,
UZB,1958,,,,,,,,,,,,,,,,,,
UZB,1959,,,,,,,,,,,,,,,,,,
UZB,1960,,,,,,,,,,,,,,,,,,
UZB,1961,,,,,,,,,,,,,,,,,,
UZB,1962,,,,,,,,,,,,,,,,,,
UZB,1963,,,,,,,,,,,,,,,,,,
UZB,1964,,,,,,,,,,,,,,,,,,
UZB,1965,,,,,,,,,,,,,,,,,,
UZB,1966,,,,,,,,,,,,,,,,,,
UZB,1967,,,,,,,,,,,,,,,,,,
UZB,1968,,,,,,,,,,,,,,,,,,
UZB,1969,,,,,,,,,,,,,,,,,,
UZB,1970,3830032,,TCB,,,,,,,,,,,,,,,
UZB,1971,3980643.8,,TCB,,,,,,,,,,,,,,,
UZB,1972,4128332,,TCB,,,,,,,,,,,,,,,
UZB,1973,4281146,,TCB,,,,,,,,,,,,,,,
UZB,1974,4438014,,TCB,,,,,,,,,,,,,,,
UZB,1975,4607921.5,,TCB,,,,,,,,,,,,,,,
UZB,1976,4792525.5,,TCB,,,,,,,,,,,,,,,
UZB,1977,4994260,,TCB,,,,,,,,,,,,,,,
UZB,1978,5211005.5,,TCB,,,,,,,,,,,,,,,
UZB,1979,5438916.5,,TCB,,,,,,,,,,,,,,,
UZB,1980,5680545.5,,TCB,,,,,,,,,,,,,,,
UZB,1981,5849644.5,,TCB,,,,,,,,,,,,,,,
UZB,1982,6015801.5,,TCB,,,,,,,,,,,,,,,
UZB,1983,6220466,,TCB,,,,,,,,,,,,,,,
UZB,1984,6354631,,TCB,,,,,,,,,,,,,,,
UZB,1985,6523229.5,,TCB,,,,,,,,,,,,,,,
UZB,1986,6665656,,TCB,,,,,,,,,,,,,,,
UZB,1987,6976146,,TCB,,,,,,,,,,,,,,,
UZB,1988,7203860,,TCB,,,,,,,,,,,,,,,
UZB,1989,7539194.5,,TCB,,,,,,,,,,,,,,,
UZB,1990,7851110.5,,TCB,,,,,,,,,,,,,,,
UZB,1991,8212886.5,,TCB,,,,,,,,,,,,,,,
UZB,1992,8207449,,TCB,,,,,,,,,,,,,,,
UZB,1993,8185937,,TCB,,,,,,,,,,,,,,,
UZB,1994,8305862,,TCB,,,,,,,,,,,,,,,
UZB,1995,8374514,,TCB,,,,,,,,,,,,,,,
UZB,1996,8479195,,TCB,,,,,,,,,,,,,,,
UZB,1997,8594273,,TCB,,,,,,,,,,,,,,,
UZB,1998,8716942,,TCB,,,,,,,,,,,,,,,
UZB,1999,8808887,,TCB,,,,,,,,,,,,,,,
UZB,2000,8913865,,TCB,,,,,,,,,,,,,,,
UZB,2001,9069864,,TCB,,,,,,,,,,,,,,,
UZB,2002,9266077,,TCB,,,,,,,,,,,,,,,
UZB,2003,9529492,,TCB,,,,,,,,,,,,,,,
UZB,2004,9870009,,TCB,,,,,,,,,,,,,,,
UZB,2005,10185728,,TCB,,,,,,,,,,,,,,,
UZB,2006,10498228,,TCB,,,,,,,,,,,,,,,
UZB,2007,10819962,,TCB,,,,,,,,,,,,,,,
UZB,2008,11185118,,TCB,,,,,,,,,,,,,,,
UZB,2009,11553585,,TCB,,,,,,,,,,,,,,,
UZB,2010,11937519,,TCB,,,,,,,,,,,,,,,
UZB,2011,12317339,,TCB,,,,,,,,,,,,,,,
UZB,2012,12717522,,TCB,,,,,,,,,,,,,,,
UZB,2013,13116793,,TCB,,,,,,,,,,,,,,,
UZB,2014,13514099,,TCB,,,,,,,,,,,,,,,
UZB,2015,13852665,,TCB,,,,,,,,,,,,,,,
UZB,2016,14188792,,TCB,,,,,,,,,,,,,,,
UZB,2017,14553778,,TCB,,,,,,,,,,,,,,,
VCT,1950,,,,,,,,,,,,,,,,,,
VCT,1951,,,,,,,,,,,,,,,,,,
VCT,1952,,,,,,,,,,,,,,,,,,
VCT,1953,,,,,,,,,,,,,,,,,,
VCT,1954,,,,,,,,,,,,,,,,,,
VCT,1955,,,,,,,,,,,,,,,,,,
VCT,1956,,,,,,,,,,,,,,,,,,
VCT,1957,,,,,,,,,,,,,,,,,,
VCT,1958,,,,,,,,,,,,,,,,,,
VCT,1959,,,,,,,,,,,,,,,,,,
VCT,1960,,,,,,,,,,,,,,,,,,
VCT,1961,,,,,,,,,,,,,,,,,,
VCT,1962,,,,,,,,,,,,,,,,,,
VCT,1963,,,,,,,,,,,,,,,,,,
VCT,1964,,,,,,,,,,,,,,,,,,
VCT,1965,,,,,,,,,,,,,,,,,,
VCT,1966,,,,,,,,,,,,,,,,,,
VCT,1967,,,,,,,,,,,,,,,,,,
VCT,1968,,,,,,,,,,,,,,,,,,
VCT,1969,,,,,,,,,,,,,,,,,,
VCT,1970,,,,,,,,,,,,,,,,,,
VCT,1971,,,,,,,,,,,,,,,,,,
VCT,1972,,,,,,,,,,,,,,,,,,
VCT,1973,,,,,,,,,,,,,,,,,,
VCT,1974,,,,,,,,,,,,,,,,,,
VCT,1975,,,,,,,,,,,,,,,,,,
VCT,1976,,,,,,,,,,,,,,,,,,
VCT,1977,,,,,,,,,,,,,,,,,,
VCT,1978,,,,,,,,,,,,,,,,,,
VCT,1979,,,,,,,,,,,,,,,,,,
VCT,1980,26724.367,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1981,27634.018,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1982,28508.469,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1983,29371.332,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1984,30202.57,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1985,30879.424,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1986,31489.754,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1987,31985.914,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1988,32339.016,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1989,32794.656,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1990,33271.68,,WDI (labor force),,,,,,,,,,,,,,,
VCT,1991,34000,,ILO,,,,,,,,,,,,,,,
VCT,1992,35000,,ILO,,,,,,,,,,,,,,,
VCT,1993,35000,,ILO,,,,,,,,,,,,,,,
VCT,1994,36000,,ILO,,,,,,,,,,,,,,,
VCT,1995,37000,,ILO,,,,,,,,,,,,,,,
VCT,1996,37000,,ILO,,,,,,,,,,,,,,,
VCT,1997,38000,,ILO,,,,,,,,,,,,,,,
VCT,1998,38000,,ILO,,,,,,,,,,,,,,,
VCT,1999,39000,,ILO,,,,,,,,,,,,,,,
VCT,2000,39000,,ILO,,,,,,,,,,,,,,,
VCT,2001,39000,,ILO,,,,,,,,,,,,,,,
VCT,2002,40000,,ILO,,,,,,,,,,,,,,,
VCT,2003,41000,,ILO,,,,,,,,,,,,,,,
VCT,2004,42000,,ILO,,,,,,,,,,,,,,,
VCT,2005,43000,,ILO,,,,,,,,,,,,,,,
VCT,2006,44000,,ILO,,,,,,,,,,,,,,,
VCT,2007,44000,,ILO,,,,,,,,,,,,,,,
VCT,2008,44000,,ILO,,,,,,,,,,,,,,,
VCT,2009,45000,,ILO,,,,,,,,,,,,,,,
VCT,2010,45000,,ILO,,,,,,,,,,,,,,,
VCT,2011,46000,,ILO,,,,,,,,,,,,,,,
VCT,2012,46000,,ILO,,,,,,,,,,,,,,,
VCT,2013,47000,,ILO,,,,,,,,,,,,,,,
VCT,2014,47000,,ILO,,,,,,,,,,,,,,,
VCT,2015,47000,,ILO,,,,,,,,,,,,,,,
VCT,2016,47000,,ILO,,,,,,,,,,,,,,,
VCT,2017,48000,,ILO,,,,,,,,,,,,,,,
VEN,1950,1783151,2179,TCB,1.498813,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1951,1841728.6,2162.980270367318,TCB,1.5574464,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1952,1902230.5,2147.078315740375,TCB,1.6160796,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1953,1964720,2131.293270252374,TCB,1.6747129,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1954,2029262.1,2115.62427440226,TCB,1.7333461,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1955,2101465.5,2100.070475007922,TCB,1.7919794,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1956,2170686.5,2084.631025159733,TCB,1.8191828,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1957,2242187.8,2069.305084174437,TCB,1.846386,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1958,2316044,2054.091817549376,TCB,1.8735893,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1959,2392333,2038.990396917047,TCB,1.9007925,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1960,2477703,2024,TCB,1.9279958,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1961,2549049,2016.5787400457,TCB,1.9677551,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1962,2622450,2009.184691108844,TCB,2.0075145,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1963,2697963.8,2001.81775341669,TCB,2.0472736,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1964,2775652.3,1994.477827562323,TCB,2.0870328,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1965,2861392,1987.164814503317,TCB,2.1267922,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1966,2935290,1979.878615560398,TCB,2.1826243,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1967,3011097,1972.619132416112,TCB,2.2384565,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1968,3088861.8,1965.3862671135,TCB,2.2942886,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1969,3168634.5,1958.179922054774,TCB,2.3501208,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
VEN,1970,3255800.3,1951,TCB,2.4059529,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47346511,.49984691,.42262211,.58927298,.53443927,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1971,3390020,1955.655548587465,TCB,2.5750527,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47101581,.49984691,.42262211,.58927298,.52772743,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1972,3494891.8,1960.322206417702,TCB,2.7441528,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.48564941,.49984691,.42262211,.58927298,.5380922,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1973,3646485.5,1965,TCB,2.9132526,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.44919342,.49984691,.42262211,.58927298,.50034845,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1974,3804327.3,1969.539841238194,TCB,3.0823526,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.3737534,.49984691,.42262211,.58927298,.41567716,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1975,3959478,1974.090171106652,TCB,3.2514524,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.44066793,.49984691,.42262211,.58927298,.48886153,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1976,3881962.3,1978.6510138378,TCB,3.4861557,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.4517723,.49984691,.42262211,.58927298,.49565142,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1977,3948618,1983.222393720047,TCB,3.7208591,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.45946136,.49984691,.42262211,.58927298,.50590229,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1978,4158116.5,1987.80433509792,TCB,3.9555621,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.49916822,.49984691,.42262211,.58927298,.54509938,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1979,4263196,1992.39686237219,TCB,4.1902657,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.4690924,.49984691,.42262211,.58927298,.51417935,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1980,4807067,1997,TCB,4.4249687,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.46568459,.49984691,.42262211,.58927298,.51136792,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1981,4980487.5,1985.982177061696,TCB,4.4665599,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.46832103,.49984691,.42262211,.58927298,.51487589,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1982,5096002.5,1975.025141515631,TCB,4.5081511,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47929788,.49984691,.42262211,.58927298,.52855951,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
VEN,1983,5088246.5,1964.128557986378,TCB,4.5497422,Barro-Lee,.42262211,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47061035,.49984691,.42262211,.58927298,.52441889,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
