location,country,sex,v4,age,v6,var,variant,time,v10,unitcode,unit,powercodecode,powercode,referenceperiodcode,referenceperiod,value,flagcodes,flags
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,159590.2,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,160803.41,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,161924.41,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,162915.8,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,164229.5,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,165924.2,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,167953.3,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,169920.09,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,171992.2,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,174237.41,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,176547.3,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,179158,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,181754.5,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,184287,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2000,2000,PER,Persons,3,Thousands,,,186813,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2001,2001,PER,Persons,3,Thousands,,,189228.41,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2002,2002,PER,Persons,3,Thousands,,,191540,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2003,2003,PER,Persons,3,Thousands,,,193615.8,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2004,2004,PER,Persons,3,Thousands,,,195950.2,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2005,2005,PER,Persons,3,Thousands,,,198347.8,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2006,2006,PER,Persons,3,Thousands,,,200699.09,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2007,2007,PER,Persons,3,Thousands,,,202723.91,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2008,2008,PER,Persons,3,Thousands,,,204409,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2009,2009,PER,Persons,3,Thousands,,,206060.8,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2010,2010,PER,Persons,3,Thousands,,,207665.3,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2011,2011,PER,Persons,3,Thousands,,,209179.2,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2012,2012,PER,Persons,3,Thousands,,,209823,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2013,2013,PER,Persons,3,Thousands,,,210673.5,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2014,2014,PER,Persons,3,Thousands,,,211545.91,B,Break
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2015,2015,PER,Persons,3,Thousands,,,211686.3,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2016,2016,PER,Persons,3,Thousands,,,212382.59,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2017,2017,PER,Persons,3,Thousands,,,212933.41,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2018,2018,PER,Persons,3,Thousands,,,213423.41,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2019,2019,PER,Persons,3,Thousands,,,213862.59,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2020,2020,PER,Persons,3,Thousands,,,214196.09,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2021,2021,PER,Persons,3,Thousands,,,214571,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2022,2022,PER,Persons,3,Thousands,,,214897,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2023,2023,PER,Persons,3,Thousands,,,215220.59,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2024,2024,PER,Persons,3,Thousands,,,215452.59,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2025,2025,PER,Persons,3,Thousands,,,215603.5,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2026,2026,PER,Persons,3,Thousands,,,215875.91,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2027,2027,PER,Persons,3,Thousands,,,216443.8,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2028,2028,PER,Persons,3,Thousands,,,217079.41,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2029,2029,PER,Persons,3,Thousands,,,217783.41,,
USA,United States,TT,All persons,D199G501,Population (hist&proj) 15-64,VAR1,Baseline,2030,2030,PER,Persons,3,Thousands,,,218629.2,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1950,1950,PER,Persons,3,Thousands,,,43732.25,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1951,1951,PER,Persons,3,Thousands,,,44116.801,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1952,1952,PER,Persons,3,Thousands,,,44427.219,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1953,1953,PER,Persons,3,Thousands,,,44631.621,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1954,1954,PER,Persons,3,Thousands,,,44860.441,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1955,1955,PER,Persons,3,Thousands,,,45145.699,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1956,1956,PER,Persons,3,Thousands,,,45427.852,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1957,1957,PER,Persons,3,Thousands,,,45675.199,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1958,1958,PER,Persons,3,Thousands,,,45910.121,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1959,1959,PER,Persons,3,Thousands,,,46183.539,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1960,1960,PER,Persons,3,Thousands,,,46469.121,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1961,1961,PER,Persons,3,Thousands,,,46844.25,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1962,1962,PER,Persons,3,Thousands,,,47281.609,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1963,1963,PER,Persons,3,Thousands,,,47865.09,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1964,1964,PER,Persons,3,Thousands,,,48351.078,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1965,1965,PER,Persons,3,Thousands,,,48806.109,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1966,1966,PER,Persons,3,Thousands,,,49258.23,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1967,1967,PER,Persons,3,Thousands,,,50230.84,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1968,1968,PER,Persons,3,Thousands,,,51032.32,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1969,1969,PER,Persons,3,Thousands,,,51794.07,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1970,1970,PER,Persons,3,Thousands,,,52599.211,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1971,1971,PER,Persons,3,Thousands,,,53528.789,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1972,1972,PER,Persons,3,Thousands,,,54498.059,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1973,1973,PER,Persons,3,Thousands,,,55480.488,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1974,1974,PER,Persons,3,Thousands,,,56496.461,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1975,1975,PER,Persons,3,Thousands,,,57538.27,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1976,1976,PER,Persons,3,Thousands,,,58640.352,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1977,1977,PER,Persons,3,Thousands,,,59826.352,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1978,1978,PER,Persons,3,Thousands,,,61030.73,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1979,1979,PER,Persons,3,Thousands,,,62239.852,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1980,1980,PER,Persons,3,Thousands,,,63086.031,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1981,1981,PER,Persons,3,Thousands,,,64303.969,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1982,1982,PER,Persons,3,Thousands,,,65414.789,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1983,1983,PER,Persons,3,Thousands,,,66464.391,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1984,1984,PER,Persons,3,Thousands,,,67506.961,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1985,1985,PER,Persons,3,Thousands,,,68410.547,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,69245.977,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,69962.203,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,70669.719,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,71406.633,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,72311.648,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,73458.219,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,74561.563,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,75451.18,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,76300.344,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,77196.742,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,78096.094,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,79181.813,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,80281.727,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,81477.977,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2000,2000,PER,Persons,3,Thousands,,,82684.352,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2001,2001,PER,Persons,3,Thousands,,,83795.047,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2002,2002,PER,Persons,3,Thousands,,,84843.844,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2003,2003,PER,Persons,3,Thousands,,,85720.898,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2004,2004,PER,Persons,3,Thousands,,,86751.148,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2005,2005,PER,Persons,3,Thousands,,,87742.758,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2006,2006,PER,Persons,3,Thousands,,,88755.023,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2007,2007,PER,Persons,3,Thousands,,,89608.672,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2008,2008,PER,Persons,3,Thousands,,,90364.07,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2009,2009,PER,Persons,3,Thousands,,,91172.117,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2010,2010,PER,Persons,3,Thousands,,,92066.406,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2011,2011,PER,Persons,3,Thousands,,,92983.547,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2012,2012,PER,Persons,3,Thousands,,,93506.703,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2013,2013,PER,Persons,3,Thousands,,,94072.023,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2014,2014,PER,Persons,3,Thousands,,,94615.797,B,Break
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2015,2015,PER,Persons,3,Thousands,,,94926.68,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2016,2016,PER,Persons,3,Thousands,,,95337.023,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2017,2017,PER,Persons,3,Thousands,,,95705.383,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2018,2018,PER,Persons,3,Thousands,,,96038.391,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2019,2019,PER,Persons,3,Thousands,,,96335.359,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2020,2020,PER,Persons,3,Thousands,,,96617.703,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2021,2021,PER,Persons,3,Thousands,,,96880.711,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2022,2022,PER,Persons,3,Thousands,,,97050.656,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2023,2023,PER,Persons,3,Thousands,,,97236.047,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2024,2024,PER,Persons,3,Thousands,,,97455.344,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2025,2025,PER,Persons,3,Thousands,,,97628.203,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2026,2026,PER,Persons,3,Thousands,,,97860.906,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2027,2027,PER,Persons,3,Thousands,,,98160.57,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2028,2028,PER,Persons,3,Thousands,,,98471.539,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2029,2029,PER,Persons,3,Thousands,,,98739.219,,
USA,United States,MA,Males,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,2030,2030,PER,Persons,3,Thousands,,,99064.094,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1950,1950,PER,Persons,3,Thousands,,,44469.441,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1951,1951,PER,Persons,3,Thousands,,,44900.109,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1952,1952,PER,Persons,3,Thousands,,,45301.551,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1953,1953,PER,Persons,3,Thousands,,,45610,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1954,1954,PER,Persons,3,Thousands,,,45915.602,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1955,1955,PER,Persons,3,Thousands,,,46267.789,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1956,1956,PER,Persons,3,Thousands,,,46623.941,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1957,1957,PER,Persons,3,Thousands,,,46959.461,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1958,1958,PER,Persons,3,Thousands,,,47291.09,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1959,1959,PER,Persons,3,Thousands,,,47640,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1960,1960,PER,Persons,3,Thousands,,,48008.078,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1961,1961,PER,Persons,3,Thousands,,,48445.199,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1962,1962,PER,Persons,3,Thousands,,,48945.309,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1963,1963,PER,Persons,3,Thousands,,,49624.789,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1964,1964,PER,Persons,3,Thousands,,,50213.109,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1965,1965,PER,Persons,3,Thousands,,,50768.441,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1966,1966,PER,Persons,3,Thousands,,,51326.02,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1967,1967,PER,Persons,3,Thousands,,,52403.578,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1968,1968,PER,Persons,3,Thousands,,,53320.27,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1969,1969,PER,Persons,3,Thousands,,,54186.93,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1970,1970,PER,Persons,3,Thousands,,,55074.672,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1971,1971,PER,Persons,3,Thousands,,,56047.488,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1972,1972,PER,Persons,3,Thousands,,,57035.359,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1973,1973,PER,Persons,3,Thousands,,,58025.238,,
USA,United States,FE,Females,D199G502,Population (hist&proj) 20-64,VAR1,Baseline,1974,1974,PER,Persons,3,Thousands,,,59051.898,,
